document_path,document_role,role_scope,mutability,current_authority,supporting_cross_role_references_allowed,role_source,notes
records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/LEGACY_WORK_CORRELATION_INDEX.csv,REGISTRY,HISTORICAL_REGISTRY,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/README.md,NAVIGATION,NAVIGATION,MUTABLE_TRACEABLE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_BASELINE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_CLAIM_CONTROL.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_DOMAIN_BOUNDARY.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_EVIDENCE_STRENGTH_MODEL.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_LAYER_CLASSIFICATION_RULES.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_METHOD.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_NORMATIVE_VS_COMPANION_RULES.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_SCOPE_AND_EXCLUSIONS.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_SCORING_AND_VERDICT.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_TRACEABILITY_RULES.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/AUDIT_UPDATE_GOVERNANCE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/README.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/reports/README.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/templates/FILE_REVIEW_TEMPLATE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/templates/FINAL_VERDICT_TEMPLATE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/templates/FINDINGS_REPORT_TEMPLATE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/templates/PACKAGE_INTAKE_TEMPLATE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/audit/templates/REMEDIATION_PLAN_TEMPLATE.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/evidence/README.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/legacy_control/book/INDEX.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/legacy_control/book/Market_Data_Implementation_Command_Protocol_LOCKED.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/legacy_control/book/Market_Data_Implementation_Conformance_Matrix_LOCKED.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/legacy_control/book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/patches/README.md,HISTORY,HISTORICAL_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-CTX-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-CTX-02_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-CTX-03_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-CTX-04_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-GOV-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-GOV-02_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0003-IMP-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-CTX-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-CTX-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-CTX-03_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-CTX-04_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-FND-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-GOV-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-GOV-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-IMP-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-IMP-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0004-RES-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-CTX-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-FND-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-GOV-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-IMP-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-IMP-02_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-IMP-03_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0019-RES-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0020-CTX-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0020-CTX-02_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0020-FND-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0020-FND-02_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0020-IMP-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0021-CTX-01_COVERAGE_GATE_CANDIDATE_SCOPE_HARDENING_INVENTOR.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0021-IMP-01_COVERAGE_GATE_CANDIDATE_SCOPE_HARDENING_INVENTOR.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-CTX-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-GOV-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-GOV-02_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-IMP-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-IMP-02_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0022-IMP-03_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-CTX-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-FND-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-FND-02_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-GOV-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-IMP-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0023-IMP-02_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0024-CTX-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0024-FND-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0024-GOV-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-CTX-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-CTX-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-CTX-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-CTX-04_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-FND-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-GOV-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-GOV-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-GOV-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-IMP-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0025-IMP-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-CTX-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-FND-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-FND-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-GOV-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-GOV-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-IMP-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0026-RES-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-CTX-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-CTX-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-CTX-03_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-CTX-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-FND-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-FND-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-GOV-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-IMP-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0027-IMP-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0028-CTX-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0028-FND-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0028-GOV-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0028-IMP-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0028-RES-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0029-IMP-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0029-RES-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0030-CTX-01_LUMEN_CONTRACT_TRACKER.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/history/archive/semantic/LX-MD-0030-CTX-02_LUMEN_CONTRACT_TRACKER.md,HISTORY,ARCHIVED_RECORD_OR_EXTRACT,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
